date,Active_Power,Weather_Temperature_Celsius,Weather_Relative_Humidity,Global_Horizontal_Radiation,Diffuse_Horizontal_Radiation
2017/6/1 0:00,0.0,6.042578379,62.11820539,3.30485336,1.552305803
2017/6/1 1:00,0.0,4.441890558,68.74566968,3.264142454,1.459782501
2017/6/1 2:00,0.0,3.671054463,71.91919327,3.006537298,1.26924933
2017/6/1 3:00,0.0,3.312047939,74.90578842,2.872760415,1.169305121
2017/6/1 4:00,0.0,2.737798234,78.36469142,3.052719037,1.263136849
2017/6/1 5:00,0.0,1.919249058,84.65249189,3.017290254,1.208358034
2017/6/1 6:00,0.0,1.223528991,87.11646843,2.971957753,1.207501928
2017/6/1 7:00,3.753611252,1.119355819,89.77155685,29.6032724,11.90095506
2017/6/1 8:00,10.18339459,7.227728029,63.38170306,215.6590296,29.25356738
2017/6/1 9:00,12.74035581,10.18662198,47.55842972,448.8784256,45.53307184
2017/6/1 10:00,15.24527804,12.13306562,38.92703915,617.1869202,48.3052152
2017/6/1 11:00,12.5366056,13.88282331,32.60582527,726.949468,54.90260251
2017/6/1 12:00,13.45491131,15.16722639,28.00380309,772.8324687,58.92187881
2017/6/1 13:00,11.8182776,16.80924702,23.8918039,734.4535522,61.67728106
2017/6/1 14:00,13.13165561,17.55305147,21.78060754,627.0499217,52.72270521
2017/6/1 15:00,13.8632443,17.74393574,19.375645,488.6098735,48.90730826
2017/6/1 16:00,10.78453894,17.05091397,19.73591153,286.7724686,37.81412156
2017/6/1 17:00,2.458727719,15.58646401,20.70892668,57.60520816,22.09019327
2017/6/1 18:00,-0.034,13.43220965,22.59299453,4.558482647,2.887518505
2017/6/1 19:00,0.0,11.27983809,25.76952521,4.001302719,2.279042333
2017/6/1 20:00,0.0,8.569681565,30.43962908,3.419392447,1.716342558
2017/6/1 21:00,0.0,8.107296268,31.40527264,3.119320015,1.397698686
2017/6/1 22:00,0.0,4.412927429,41.13417117,4.627074162,2.769416799
2017/6/1 23:00,0.0,4.729723632,40.19483089,3.029769331,1.562371473
2017/6/2 0:00,0.0,2.388012161,47.61368338,3.83251214,2.027990897
2017/6/2 1:00,0.0,0.934181927,53.18725491,3.641269982,1.781436165
2017/6/2 2:00,0.0,-0.051123489,56.49571864,3.140496532,1.30161192
2017/6/2 3:00,0.0,-0.474037727,59.4112126,2.837073028,1.03824157
2017/6/2 4:00,0.0,-1.04177176,61.09298261,3.181483448,1.322709779
2017/6/2 5:00,0.0,-2.204799016,65.05604744,3.173999349,1.288876807
