date,Active_Power,Weather_Temperature_Celsius,Weather_Relative_Humidity,Global_Horizontal_Radiation,Diffuse_Horizontal_Radiation
2017/3/1 0:00,0.0,19.8751413,21.43420029,2.623541931,1.129250914
2017/3/1 1:00,0.0,19.2260925,23.13650846,2.395242771,0.891749948
2017/3/1 2:00,0.0,18.93094858,22.84587685,2.343472213,0.932274014
2017/3/1 3:00,0.0,18.44666974,24.39200258,2.686842591,1.182944124
2017/3/1 4:00,0.0,18.24496651,25.60645771,2.449087163,1.006257005
2017/3/1 5:00,0.0,17.39588801,27.84892845,2.743205031,1.22424379
2017/3/1 6:00,0.128399998,16.96654971,30.61850675,8.623353938,4.577637434
2017/3/1 7:00,2.189838914,20.65906461,29.62734365,80.43740861,20.58908701
2017/3/1 8:00,10.85279457,28.4865756,21.5130434,432.3408,39.62140751
2017/3/1 9:00,15.48600531,30.62251584,19.75550302,680.7748006,65.06890965
2017/3/1 10:00,17.022017,33.0476079,15.768495,885.1133219,72.71784337
2017/3/1 11:00,17.94800043,35.52264754,12.63348373,1032.006816,81.79737091
2017/3/1 12:00,18.45194435,37.07407761,10.87044199,1098.917847,89.45257568
2017/3/1 13:00,15.43610017,37.91963037,10.17404183,1090.213491,97.46245321
2017/3/1 14:00,15.69180552,38.20848624,9.32728076,979.2141215,85.43603261
2017/3/1 15:00,16.89529975,38.33500131,9.077305396,825.6247864,89.7402757
2017/3/1 16:00,15.36499429,38.02691778,9.192044099,604.6784414,76.20286433
2017/3/1 17:00,10.68948313,37.29499563,10.231282,326.4348399,148.6885109
2017/3/1 18:00,1.446183329,35.64548397,11.78413542,68.77937826,61.21555217
2017/3/1 19:00,0.012533335,33.80691783,14.10043406,5.25935481,3.840941519
2017/3/1 20:00,0.0,32.39856482,17.25425959,2.621339927,1.336881464
2017/3/1 21:00,0.0,30.62977902,19.58869171,2.995025655,1.668004851
2017/3/1 22:00,0.0,30.03505993,18.51863019,2.142841627,0.888440326
2017/3/1 23:00,0.0,28.90444883,18.31486273,2.442133278,1.165189485
2017/3/2 0:00,0.0,29.90556653,15.26099221,1.740045428,0.768750692
2017/3/2 1:00,0.0,28.41397381,17.17450182,3.265694718,1.837106675
2017/3/2 2:00,0.0,26.84670703,18.49058056,3.26069664,1.837417061
2017/3/2 3:00,0.0,22.82661756,24.85465638,3.720423679,2.205630273
2017/3/2 4:00,0.0,21.36591689,28.02017164,3.040739954,1.498794675
2017/3/2 5:00,0.0,20.45219056,30.2856191,2.444273045,0.962427065
2017/3/2 6:00,0.150133334,19.79223061,31.73301888,9.016926209,4.925210645
2017/3/2 7:00,2.358438882,22.35516278,30.54799318,76.66741737,21.05014833
2017/3/2 8:00,11.27430546,28.70932595,18.54402018,428.5393626,40.8504316
2017/3/2 9:00,15.71070043,31.59024668,15.16208967,675.5203247,62.72483222
2017/3/2 10:00,17.59308926,33.75074577,13.70371286,880.3996429,71.87876066
2017/3/2 11:00,18.6950887,34.9548165,13.23007886,1024.044225,77.9842027
2017/3/2 12:00,19.1511275,35.77252611,12.69038733,1094.916066,87.80129178
2017/3/2 13:00,17.9762996,36.20842934,12.17014011,1100.698893,108.0406876
2017/3/2 14:00,13.77280609,36.7759285,11.29990164,940.0636419,166.4135958
2017/3/2 15:00,13.4546059,36.67610868,10.61304847,815.0886536,136.2972234
2017/3/2 16:00,15.25848866,36.80757809,10.07212631,643.7849935,119.6180344
2017/3/2 17:00,10.70095555,35.59585826,9.899499496,243.0272986,51.26835124
2017/3/2 18:00,4.022288824,34.41900126,10.04848576,79.39799039,27.98195513
2017/3/2 19:00,0.007983332,32.67465846,11.55951373,5.060763796,3.672259976
2017/3/2 20:00,0.0,30.15054989,13.72835286,3.615057965,2.225114952
2017/3/2 21:00,0.0,27.52939383,16.78407701,3.451138059,2.035744657
2017/3/2 22:00,0.0,23.82872915,22.53489494,3.642012338,2.148871084
2017/3/2 23:00,0.0,22.55806875,24.73561827,2.717887104,1.211408178
2017/3/3 0:00,0.0,21.84393056,26.19685507,2.567248722,1.080768531
2017/3/3 1:00,0.0,20.96449248,29.33256912,2.611501634,1.09413299
2017/3/3 2:00,0.0,19.61229181,31.5253919,2.959519764,1.416261872
2017/3/3 3:00,0.0,18.66674376,34.53189977,2.741568228,1.197988982
2017/3/3 4:00,0.0,18.3783838,34.38797887,2.491119891,1.040079107
2017/3/3 5:00,0.0,17.26732254,38.77534962,2.856112162,1.268621455
2017/3/3 6:00,0.110433329,16.75401084,42.70263513,9.566613495,3.943928694
2017/3/3 7:00,2.608472233,20.30095402,36.61923758,85.75254488,19.01677632
2017/3/3 8:00,11.35419464,28.07988644,19.7649231,449.5081787,34.84251149
2017/3/3 9:00,15.70790545,31.12143278,16.14848391,701.0841268,55.84285514
2017/3/3 10:00,17.47614431,33.66564178,14.47376879,905.664856,63.56208038
2017/3/3 11:00,16.04080542,34.84510167,13.83293271,909.7674332,130.0785224
